 ,0
39850,False
39851,True
39852,True
39853,False
39854,False
39855,True
39856,False
39857,True
39858,False
39859,False
39860,True
39861,False
39862,True
39863,False
39864,True
39865,False
39866,False
39867,True
39868,True
39869,False
39870,True
39871,True
39872,False
39873,False
39874,False
39875,False
39876,False
39877,True
39878,False
39879,False
39880,False
39881,False
39882,True
39883,False
39884,True
39885,False
39886,True
39887,False
39888,False
39889,True
39890,False
39891,False
39892,True
39893,True
39894,True
39895,False
39896,False
39897,True
39898,True
39899,True
39900,False
39901,True
39902,False
39903,False
39904,False
39905,True
39906,False
39907,False
39908,True
39909,False
39910,False
39911,False
39912,True
39913,True
39914,True
39915,False
39916,True
39917,True
39918,True
39919,True
39920,False
39921,False
39922,True
39923,False
39924,False
39925,True
39926,True
39927,False
39928,False
39929,True
39930,False
39931,False
39932,True
39933,False
39934,False
39935,False
39936,True
39937,False
39938,False
39939,True
39940,False
39941,False
39942,True
39943,True
39944,False
39945,False
39946,True
39947,False
39948,False
39949,False
39950,False
39951,True
39952,False
39953,True
39954,True
39955,True
39956,False
39957,False
39958,False
39959,False
39960,False
39961,False
39962,False
39963,True
39964,False
39965,True
39966,True
39967,True
39968,False
39969,False
39970,True
39971,True
39972,False
39973,True
39974,True
39975,False
39976,True
39977,True
39978,True
39979,False
39980,True
39981,False
39982,False
39983,False
39984,False
39985,False
39986,True
39987,True
39988,True
39989,False
39990,False
39991,True
39992,False
39993,False
39994,True
39995,False
39996,False
39997,False
39998,False
39999,True
40000,False
40001,True
40002,True
40003,True
40004,False
40005,False
40006,False
40007,False
40008,True
40009,True
40010,False
40011,False
40012,True
40013,True
40014,False
40015,True
40016,False
40017,True
40018,False
40019,True
40020,True
40021,False
40022,False
40023,False
40024,False
40025,False
40026,True
40027,True
40028,False
40029,True
40030,False
40031,False
40032,False
40033,False
40034,True
40035,False
40036,True
40037,False
40038,False
40039,False
40040,False
40041,True
40042,False
40043,True
40044,True
40045,False
40046,True
40047,True
40048,True
40049,True
40050,True
40051,False
40052,False
40053,True
40054,False
40055,False
40056,True
40057,True
40058,False
40059,True
40060,True
40061,False
40062,True
40063,False
40064,False
40065,True
40066,False
40067,False
40068,False
40069,False
40070,False
40071,True
40072,False
40073,False
40074,False
40075,True
40076,True
40077,False
40078,False
40079,False
40080,True
40081,True
40082,False
40083,True
40084,True
40085,False
40086,False
40087,True
40088,True
40089,False
40090,True
40091,False
40092,True
40093,True
40094,True
40095,False
40096,False
40097,False
40098,False
40099,True
40100,True
40101,True
40102,False
40103,True
40104,False
40105,True
40106,False
40107,True
40108,False
40109,True
40110,False
40111,False
40112,True
40113,True
40114,True
40115,True
40116,True
40117,True
40118,True
40119,False
40120,True
40121,False
40122,True
40123,False
40124,True
40125,True
40126,False
40127,True
40128,False
40129,True
40130,True
40131,False
40132,True
40133,True
40134,True
40135,False
40136,True
40137,False
40138,True
40139,True
40140,False
40141,False
40142,False
40143,False
40144,True
40145,True
40146,True
40147,False
40148,False
40149,True
40150,True
40151,False
40152,False
40153,True
40154,False
40155,True
40156,False
40157,True
40158,True
40159,False
40160,False
40161,False
40162,False
40163,False
40164,False
40165,False
40166,True
40167,False
40168,True
40169,False
40170,True
40171,False
40172,True
40173,False
40174,False
40175,False
40176,True
40177,False
40178,False
40179,False
40180,False
40181,True
40182,True
40183,False
40184,True
40185,False
40186,True
40187,False
40188,True
40189,False
40190,False
40191,True
40192,False
40193,False
40194,True
40195,False
40196,True
40197,True
40198,False
40199,True
40200,True
40201,True
40202,True
40203,True
40204,False
40205,False
40206,False
40207,True
40208,True
40209,False
40210,True
40211,False
40212,True
40213,True
40214,True
40215,True
40216,True
40217,False
40218,False
40219,False
40220,True
40221,True
40222,True
40223,True
40224,True
40225,False
40226,False
40227,False
40228,True
40229,True
40230,False
40231,True
40232,False
40233,True
40234,False
40235,False
40236,True
40237,False
40238,False
40239,True
40240,False
40241,False
40242,True
40243,False
40244,True
40245,False
40246,False
40247,True
40248,False
40249,False
40250,False
40251,False
40252,True
40253,False
40254,True
40255,False
40256,True
40257,True
40258,True
40259,False
40260,True
40261,False
40262,False
40263,False
40264,False
40265,False
40266,False
40267,False
40268,False
40269,False
40270,False
40271,False
40272,False
40273,False
40274,False
40275,False
40276,False
40277,False
40278,False
40279,False
40280,False
40281,False
40282,False
40283,False
40284,False
40285,False
40286,False
40287,False
40288,False
40289,False
40290,False
40291,False
40292,False
40293,False
40294,False
40295,False
40296,False
40297,False
40298,False
40299,False
40300,False
40301,False
40302,False
40303,False
40304,False
40305,False
40306,False
40307,True
40308,True
40309,True
40310,False
40311,True
40312,False
40313,False
40314,False
40315,True
40316,True
40317,True
40318,False
40319,True
40320,False
40321,False
40322,False
40323,True
40324,True
40325,True
40326,False
40327,True
40328,True
40329,True
40330,True
40331,False
40332,True
40333,False
40334,True
40335,True
40336,False
40337,False
40338,True
40339,False
40340,True
40341,False
40342,False
40343,False
40344,False
40345,True
40346,True
40347,True
40348,False
40349,True
40350,True
40351,False
40352,True
40353,True
40354,True
40355,False
40356,False
40357,True
40358,True
40359,True
40360,True
40361,True
40362,True
40363,False
40364,True
40365,False
40366,True
40367,True
40368,True
40369,False
40370,False
40371,True
40372,False
40373,True
40374,False
40375,False
40376,False
40377,False
40378,True
40379,False
40380,True
40381,False
40382,False
40383,False
40384,True
40385,True
40386,False
40387,True
40388,False
40389,False
40390,False
40391,True
40392,True
40393,True
40394,True
40395,True
40396,False
40397,False
40398,False
40399,True
40400,False
40401,False
40402,False
40403,True
40404,True
40405,True
40406,False
40407,True
40408,False
40409,False
40410,False
40411,True
40412,True
40413,False
40414,True
40415,False
40416,True
40417,True
40418,False
40419,True
40420,False
40421,True
40422,True
40423,True
40424,True
40425,False
40426,False
40427,False
40428,False
40429,True
40430,False
40431,True
40432,True
40433,True
40434,False
40435,False
40436,False
40437,False
40438,True
40439,False
40440,True
40441,True
40442,True
40443,True
40444,True
40445,True
40446,False
40447,False
40448,False
40449,True
40450,False
40451,True
40452,True
40453,False
40454,True
40455,True
40456,True
40457,False
40458,True
40459,False
40460,False
40461,True
40462,False
40463,True
40464,True
40465,False
40466,False
40467,False
40468,False
40469,True
40470,False
40471,False
40472,False
40473,True
40474,True
40475,True
40476,False
40477,True
40478,True
40479,False
40480,False
40481,False
40482,True
40483,False
40484,False
40485,False
40486,False
40487,True
40488,True
40489,False
40490,True
40491,False
40492,False
40493,True
40494,False
40495,True
40496,True
40497,True
40498,True
40499,True
40500,True
40501,False
40502,True
40503,False
40504,True
40505,False
40506,True
40507,False
40508,True
40509,False
40510,False
40511,True
40512,True
40513,True
40514,True
40515,False
40516,True
40517,True
40518,True
40519,True
40520,False
40521,True
40522,False
40523,False
40524,False
40525,True
40526,False
40527,False
40528,True
40529,True
40530,False
40531,False
40532,False
40533,True
40534,False
40535,False
40536,True
40537,True
40538,False
40539,True
40540,True
40541,False
40542,True
40543,False
40544,False
40545,True
40546,False
40547,True
40548,False
40549,True
40550,True
40551,False
40552,True
40553,True
40554,False
40555,True
40556,False
40557,True
40558,False
40559,True
40560,False
40561,False
40562,True
40563,False
40564,False
40565,True
40566,False
40567,True
40568,False
40569,True
40570,True
40571,False
40572,False
40573,False
40574,True
40575,True
40576,False
40577,False
40578,True
40579,False
40580,True
40581,False
40582,True
40583,False
40584,False
40585,False
40586,False
40587,False
40588,False
40589,False
40590,False
40591,False
40592,True
40593,False
40594,False
40595,True
40596,False
40597,False
40598,True
40599,True
40600,False
40601,False
40602,False
40603,False
40604,False
40605,True
40606,False
40607,True
40608,False
40609,False
40610,False
40611,True
40612,True
40613,True
40614,True
40615,True
40616,True
40617,False
40618,True
40619,True
40620,False
40621,True
40622,True
40623,False
40624,True
40625,True
40626,False
40627,True
40628,False
40629,True
40630,False
40631,True
40632,True
40633,False
40634,True
40635,True
40636,True
40637,True
40638,False
40639,True
40640,False
40641,False
40642,True
40643,False
40644,False
40645,False
40646,True
40647,True
40648,True
40649,True
40650,False
40651,False
40652,False
40653,True
40654,False
40655,True
40656,False
40657,False
40658,True
40659,False
40660,True
40661,False
40662,True
40663,True
40664,True
40665,True
40666,True
40667,True
40668,False
40669,True
40670,True
40671,True
40672,False
40673,True
40674,False
40675,False
40676,True
40677,True
40678,False
40679,False
40680,False
40681,False
40682,False
40683,True
40684,False
40685,True
40686,True
40687,False
40688,True
40689,True
40690,True
40691,True
40692,False
40693,True
40694,False
40695,True
40696,True
40697,False
40698,False
40699,False
40700,True
40701,False
40702,False
40703,True
40704,False
40705,False
40706,False
40707,True
40708,False
40709,True
40710,False
40711,True
40712,False
40713,False
40714,True
40715,False
40716,False
40717,False
40718,False
40719,True
40720,False
40721,False
40722,True
40723,True
40724,False
40725,False
40726,True
40727,True
40728,False
40729,False
40730,False
40731,True
40732,True
40733,False
40734,False
40735,False
40736,True
40737,True
40738,False
40739,True
40740,True
40741,True
40742,True
40743,True
40744,True
40745,False
40746,True
40747,False
40748,False
40749,False
40750,False
40751,True
40752,True
40753,False
40754,True
40755,True
40756,False
40757,False
40758,False
40759,True
40760,False
40761,False
40762,True
40763,True
40764,True
40765,True
40766,True
40767,True
40768,True
40769,False
40770,True
40771,True
40772,False
40773,True
40774,False
40775,True
40776,False
40777,False
40778,False
40779,True
40780,False
40781,False
40782,False
40783,True
40784,True
40785,True
40786,True
40787,False
40788,True
40789,True
40790,False
40791,False
40792,False
40793,True
40794,False
40795,False
40796,True
40797,True
40798,False
40799,True
40800,True
40801,True
40802,False
40803,False
40804,False
40805,True
40806,True
40807,False
40808,False
40809,False
40810,True
40811,False
40812,True
40813,False
40814,True
40815,False
40816,False
40817,True
40818,True
40819,False
40820,True
40821,False
40822,True
40823,False
40824,False
40825,True
40826,True
40827,False
40828,False
40829,False
40830,False
40831,True
40832,False
40833,True
40834,True
40835,True
40836,False
40837,False
40838,False
40839,False
40840,True
40841,True
40842,False
40843,True
40844,True
40845,False
40846,True
40847,False
40848,False
40849,False
40850,True
40851,False
40852,True
40853,True
40854,True
40855,False
40856,True
40857,True
40858,True
40859,False
40860,False
40861,False
40862,True
40863,False
40864,False
40865,True
40866,True
40867,True
40868,False
40869,False
40870,True
40871,False
40872,True
40873,True
40874,True
40875,False
40876,False
40877,True
40878,False
40879,False
40880,True
40881,False
40882,True
40883,True
40884,True
40885,True
40886,False
40887,True
40888,True
40889,False
40890,True
40891,False
40892,True
40893,True
40894,False
40895,False
40896,False
40897,False
40898,False
40899,False
40900,False
40901,True
40902,True
40903,True
40904,False
40905,True
40906,False
40907,True
40908,False
40909,True
40910,True
40911,True
40912,False
40913,True
40914,True
40915,True
40916,True
40917,False
40918,True
40919,False
40920,False
40921,True
40922,False
40923,True
40924,False
40925,False
40926,False
40927,False
40928,False
40929,True
40930,False
40931,False
40932,True
40933,True
40934,False
40935,False
40936,True
40937,False
40938,False
40939,True
40940,True
40941,False
40942,True
40943,False
40944,False
40945,False
40946,False
40947,True
40948,False
40949,True
40950,False
40951,True
40952,True
40953,True
40954,False
40955,False
40956,False
40957,True
40958,False
40959,True
40960,True
40961,True
40962,True
40963,False
40964,False
40965,True
40966,False
40967,False
40968,False
40969,True
40970,False
40971,True
40972,False
40973,True
40974,True
40975,True
40976,True
40977,True
40978,True
40979,True
40980,False
40981,False
40982,False
40983,False
40984,False
40985,False
40986,True
40987,False
40988,False
40989,True
40990,False
40991,False
40992,True
40993,False
40994,True
40995,False
40996,True
40997,False
40998,False
40999,False
41000,True
41001,True
41002,True
41003,False
41004,False
41005,True
41006,True
41007,True
41008,True
41009,True
41010,True
41011,False
41012,True
41013,True
41014,True
41015,True
41016,True
41017,False
41018,False
41019,False
41020,True
41021,True
41022,True
41023,True
41024,False
41025,False
41026,True
41027,False
41028,True
41029,True
41030,True
41031,True
41032,True
41033,False
41034,True
41035,True
41036,False
41037,False
41038,False
41039,False
41040,True
41041,False
41042,True
41043,True
41044,True
41045,False
41046,False
41047,False
41048,True
41049,False
41050,True
41051,True
41052,True
41053,True
41054,False
41055,False
41056,True
41057,True
41058,True
41059,True
41060,False
41061,False
41062,False
41063,True
41064,True
41065,False
41066,False
41067,False
41068,False
41069,True
41070,False
41071,True
41072,True
41073,False
41074,True
41075,True
41076,False
41077,True
41078,False
41079,False
41080,True
41081,True
41082,True
41083,False
41084,True
41085,False
41086,True
41087,False
41088,False
41089,False
41090,False
41091,True
41092,False
41093,False
41094,False
41095,True
41096,False
41097,True
41098,False
41099,True
41100,False
41101,False
41102,False
41103,True
41104,True
41105,True
41106,False
41107,True
41108,False
41109,False
41110,False
41111,False
41112,False
41113,False
41114,True
41115,False
41116,False
41117,True
41118,True
41119,True
41120,False
41121,True
41122,False
41123,True
41124,True
41125,False
41126,True
41127,True
41128,True
41129,False
41130,False
41131,False
41132,False
41133,False
41134,False
41135,False
41136,False
41137,False
41138,True
41139,False
41140,False
41141,True
41142,False
41143,False
41144,True
41145,True
41146,True
41147,False
41148,True
41149,False
41150,True
41151,False
41152,False
41153,False
41154,False
41155,False
41156,False
41157,False
41158,True
41159,True
41160,False
41161,False
41162,False
41163,True
41164,True
41165,False
41166,True
41167,True
41168,False
41169,True
41170,False
41171,True
41172,False
41173,False
41174,True
41175,True
41176,True
41177,True
41178,True
41179,True
41180,False
41181,False
41182,False
41183,False
41184,True
41185,True
41186,True
41187,False
41188,False
41189,False
41190,True
41191,True
41192,False
41193,True
41194,False
41195,False
41196,True
41197,True
41198,True
41199,False
41200,False
41201,True
41202,True
41203,True
41204,True
41205,False
41206,True
41207,True
41208,True
41209,True
41210,False
41211,True
41212,True
41213,True
41214,False
41215,False
41216,False
41217,True
41218,False
41219,False
41220,True
41221,True
41222,True
41223,False
41224,False
41225,False
41226,True
41227,True
41228,True
41229,False
41230,False
41231,False
41232,True
41233,False
41234,False
41235,False
41236,True
41237,False
41238,False
41239,False
41240,True
41241,True
41242,True
41243,True
41244,True
41245,False
41246,False
41247,True
41248,True
41249,False
41250,False
41251,True
41252,False
41253,True
41254,True
41255,False
41256,True
41257,True
41258,True
41259,False
41260,False
41261,False
41262,False
41263,True
41264,False
41265,True
41266,True
41267,False
41268,False
41269,False
41270,True
41271,False
41272,False
41273,True
41274,False
41275,False
41276,False
41277,True
41278,True
41279,False
41280,True
41281,False
41282,False
41283,True
41284,False
41285,False
41286,True
41287,True
41288,False
41289,True
41290,False
41291,False
41292,True
41293,False
41294,False
41295,True
41296,False
41297,True
41298,False
41299,True
41300,False
41301,False
41302,False
41303,True
41304,True
41305,True
41306,False
41307,False
41308,False
41309,True
41310,True
41311,False
41312,True
41313,False
41314,False
41315,False
41316,False
41317,False
41318,False
41319,True
41320,False
41321,False
41322,False
41323,False
41324,False
41325,False
41326,False
41327,False
41328,False
41329,True
41330,True
41331,False
41332,True
41333,True
41334,False
41335,False
41336,True
41337,False
41338,True
41339,True
41340,False
41341,False
41342,True
41343,False
41344,True
41345,False
41346,False
41347,False
41348,True
41349,True
41350,True
41351,False
41352,False
41353,True
41354,False
41355,True
41356,False
41357,False
41358,True
41359,True
41360,False
41361,False
41362,False
41363,True
41364,False
41365,False
41366,True
41367,False
41368,True
41369,False
41370,False
41371,True
41372,False
41373,True
41374,True
41375,True
41376,True
41377,True
41378,False
41379,True
41380,True
41381,True
41382,True
41383,True
41384,False
41385,True
41386,False
41387,True
41388,False
41389,False
41390,False
41391,False
41392,True
41393,True
41394,True
41395,False
41396,True
41397,True
41398,True
41399,False
41400,True
41401,False
41402,False
41403,True
41404,False
41405,True
41406,False
41407,True
41408,True
41409,True
41410,True
41411,False
41412,True
41413,True
41414,False
41415,True
41416,False
41417,True
41418,False
41419,False
41420,True
41421,True
41422,True
41423,False
41424,True
41425,False
41426,False
41427,False
41428,True
41429,True
41430,True
41431,True
41432,True
41433,True
41434,False
41435,False
41436,False
41437,True
41438,False
41439,False
41440,False
41441,False
41442,True
41443,False
41444,True
41445,False
41446,True
41447,False
41448,False
41449,False
41450,False
41451,True
41452,True
41453,True
41454,False
41455,True
41456,True
41457,False
41458,True
41459,False
41460,True
41461,True
41462,False
41463,True
41464,True
41465,True
41466,True
41467,True
41468,True
41469,False
41470,False
41471,True
41472,False
41473,False
41474,True
41475,False
41476,False
41477,True
41478,False
41479,True
41480,False
41481,True
41482,True
41483,False
41484,False
41485,False
41486,True
41487,True
41488,False
41489,True
41490,False
41491,True
41492,False
41493,True
41494,False
41495,False
41496,False
41497,False
41498,True
41499,False
41500,True
41501,False
41502,True
41503,True
41504,False
41505,False
41506,True
41507,False
41508,False
41509,True
41510,False
41511,True
41512,False
41513,False
41514,True
41515,True
41516,False
41517,True
41518,False
41519,False
41520,False
41521,True
41522,False
41523,False
41524,False
41525,True
41526,True
41527,True
41528,False
41529,False
41530,False
41531,True
41532,True
41533,True
41534,False
41535,False
41536,False
41537,True
41538,False
41539,True
41540,True
41541,True
41542,False
41543,True
41544,True
41545,False
41546,True
41547,True
41548,True
41549,False
41550,True
41551,False
41552,False
41553,False
41554,True
41555,False
41556,True
41557,True
41558,True
41559,True
41560,True
41561,False
41562,False
41563,False
41564,False
41565,False
41566,True
41567,False
41568,True
41569,False
41570,False
41571,False
41572,True
41573,True
41574,False
41575,False
41576,True
41577,False
41578,True
41579,True
41580,False
41581,True
41582,True
41583,False
41584,False
41585,True
41586,True
41587,False
41588,True
41589,False
41590,False
41591,False
41592,False
41593,True
41594,False
41595,True
41596,True
41597,True
41598,True
41599,True
41600,False
41601,False
41602,False
41603,False
41604,False
41605,True
41606,True
41607,True
41608,True
41609,False
41610,False
41611,True
41612,False
41613,True
41614,True
41615,True
41616,True
41617,True
41618,True
41619,True
41620,False
41621,False
41622,True
41623,True
41624,False
41625,True
41626,True
41627,True
41628,True
41629,False
41630,False
41631,True
41632,True
41633,False
41634,True
41635,False
41636,True
41637,True
41638,True
41639,True
41640,False
41641,False
41642,False
41643,True
41644,False
41645,False
41646,True
41647,False
41648,False
41649,True
41650,False
41651,False
41652,False
41653,True
41654,True
41655,True
41656,False
41657,False
41658,True
41659,False
41660,True
41661,True
41662,True
41663,False
41664,True
41665,False
41666,False
41667,True
41668,False
41669,False
41670,True
41671,False
41672,True
41673,False
41674,False
41675,False
41676,False
41677,False
41678,True
41679,False
41680,False
41681,True
41682,False
41683,False
41684,True
41685,False
41686,True
41687,False
41688,True
41689,True
41690,False
41691,True
41692,True
41693,False
41694,True
41695,True
41696,True
41697,False
41698,False
41699,True
41700,False
41701,False
41702,False
41703,True
41704,True
41705,True
41706,False
41707,False
41708,False
41709,True
41710,False
41711,True
41712,False
41713,True
41714,True
41715,True
41716,False
41717,True
41718,False
41719,True
41720,False
41721,False
41722,False
41723,False
41724,True
41725,True
41726,False
41727,True
41728,True
41729,True
41730,True
41731,True
41732,True
41733,False
41734,True
41735,False
41736,True
41737,True
41738,False
41739,False
41740,False
41741,False
41742,True
41743,True
41744,False
41745,False
41746,True
41747,True
41748,False
41749,True
41750,True
41751,False
41752,True
41753,False
41754,True
41755,False
41756,True
41757,False
41758,False
41759,True
41760,True
41761,False
41762,True
41763,False
41764,False
41765,False
41766,True
41767,True
41768,True
41769,True
41770,True
41771,True
41772,False
41773,False
41774,True
41775,True
41776,False
41777,False
41778,True
41779,False
41780,True
41781,True
41782,False
41783,False
41784,False
41785,False
41786,True
41787,True
41788,True
41789,True
41790,False
41791,True
41792,False
41793,False
41794,True
41795,False
41796,False
41797,False
41798,False
41799,False
41800,True
41801,False
41802,True
41803,False
41804,True
41805,True
41806,True
41807,True
41808,False
41809,True
41810,True
41811,True
41812,False
41813,False
41814,False
41815,False
41816,True
41817,True
41818,False
41819,True
41820,True
41821,False
41822,False
41823,True
41824,True
41825,True
41826,False
41827,True
41828,True
41829,True
41830,True
41831,False
41832,False
41833,True
41834,False
41835,False
41836,True
41837,True
41838,True
41839,True
41840,False
41841,False
41842,False
41843,False
41844,False
41845,True
41846,False
41847,True
41848,False
41849,False
41850,True
41851,False
41852,True
41853,False
41854,False
41855,False
41856,True
41857,True
41858,False
41859,False
41860,True
41861,True
41862,False
41863,False
41864,True
41865,True
41866,True
41867,False
41868,False
41869,True
41870,True
41871,False
41872,True
41873,False
41874,True
41875,False
41876,False
41877,False
41878,True
41879,True
41880,False
41881,True
41882,False
41883,False
41884,False
41885,True
41886,True
41887,False
41888,False
41889,False
41890,True
41891,False
41892,True
41893,True
41894,False
41895,False
41896,False
41897,True
41898,False
41899,False
41900,True
41901,True
41902,False
41903,True
41904,False
41905,True
41906,True
41907,False
41908,True
41909,True
41910,True
41911,True
41912,True
41913,False
41914,True
41915,True
41916,True
41917,False
41918,False
41919,False
41920,True
41921,False
41922,True
41923,True
41924,True
41925,False
41926,False
41927,False
41928,False
41929,True
41930,False
41931,False
41932,False
41933,True
41934,True
41935,True
41936,False
41937,False
41938,False
41939,False
41940,True
41941,True
41942,False
41943,True
41944,False
41945,False
41946,True
41947,True
41948,True
41949,False
41950,False
41951,True
41952,True
41953,True
41954,False
41955,True
41956,True
41957,True
41958,False
41959,True
41960,False
41961,False
41962,True
41963,False
41964,False
41965,True
41966,False
41967,True
41968,True
41969,False
41970,True
41971,False
41972,False
41973,True
41974,False
41975,True
41976,True
41977,False
41978,False
41979,False
41980,False
41981,True
41982,False
41983,True
41984,True
41985,True
41986,True
41987,False
41988,True
41989,True
41990,False
41991,True
41992,True
41993,True
41994,False
41995,True
41996,False
41997,False
41998,False
41999,False
42000,True
42001,False
42002,False
42003,False
42004,False
42005,True
42006,False
42007,True
42008,False
42009,False
42010,True
42011,False
42012,True
42013,False
42014,False
42015,False
42016,True
42017,True
42018,False
42019,True
42020,False
42021,True
42022,True
42023,False
42024,True
42025,True
42026,True
42027,False
42028,False
42029,False
42030,True
42031,True
42032,False
42033,True
42034,True
42035,True
42036,False
42037,True
42038,True
42039,True
42040,True
42041,False
42042,True
42043,False
42044,True
42045,True
42046,False
42047,False
42048,True
42049,False
42050,False
42051,True
42052,True
42053,False
42054,True
42055,True
42056,False
42057,False
42058,True
42059,False
42060,True
42061,True
42062,True
42063,False
42064,False
42065,False
42066,False
42067,False
42068,False
42069,False
42070,True
42071,True
42072,True
42073,True
42074,False
42075,False
42076,True
42077,True
42078,True
42079,True
42080,False
42081,False
42082,True
42083,True
42084,False
42085,True
42086,True
42087,False
42088,False
42089,True
42090,False
42091,False
42092,False
42093,False
42094,True
42095,False
42096,True
42097,False
42098,True
42099,True
42100,False
42101,False
42102,False
42103,False
42104,True
42105,True
42106,True
42107,True
42108,True
42109,False
42110,False
42111,True
42112,False
42113,True
42114,True
42115,True
42116,False
42117,True
42118,False
42119,False
42120,False
42121,True
42122,True
42123,False
42124,True
42125,True
42126,False
42127,False
42128,False
42129,False
42130,False
42131,False
42132,True
42133,False
42134,False
42135,False
42136,True
42137,False
42138,True
42139,True
42140,True
42141,True
42142,False
42143,True
42144,True
42145,False
42146,False
42147,True
42148,False
42149,True
42150,False
42151,False
42152,False
42153,False
42154,True
42155,True
42156,True
42157,True
42158,True
42159,False
42160,False
42161,True
42162,True
42163,False
42164,False
42165,True
42166,True
42167,True
42168,False
42169,False
42170,True
42171,False
42172,False
42173,True
42174,True
42175,True
42176,False
42177,True
42178,False
42179,True
42180,False
42181,False
42182,False
42183,True
42184,False
42185,True
42186,False
42187,False
42188,True
42189,True
42190,False
42191,True
42192,True
42193,False
42194,True
42195,True
42196,False
42197,True
42198,False
42199,False
42200,True
42201,False
42202,True
42203,False
42204,False
42205,True
42206,False
42207,True
42208,False
42209,True
42210,True
42211,False
42212,False
42213,False
42214,False
42215,True
42216,True
42217,True
42218,False
42219,False
42220,False
42221,True
42222,False
42223,True
42224,False
42225,False
42226,True
42227,False
42228,False
42229,True
42230,True
42231,False
42232,False
42233,True
42234,True
42235,True
42236,False
42237,True
42238,False
42239,False
42240,True
42241,True
42242,True
42243,True
42244,True
42245,True
42246,False
42247,True
42248,False
42249,True
42250,True
42251,True
42252,True
42253,True
42254,True
42255,False
42256,False
42257,True
42258,True
42259,True
42260,False
42261,True
42262,False
42263,False
42264,False
42265,False
42266,False
42267,False
42268,False
42269,True
42270,True
42271,False
42272,False
42273,True
42274,False
42275,True
42276,False
42277,False
42278,False
42279,False
42280,False
42281,True
42282,False
42283,False
42284,False
42285,True
42286,True
42287,False
42288,True
42289,False
42290,False
42291,False
42292,False
42293,True
42294,False
42295,True
42296,True
42297,True
42298,True
42299,False
42300,True
42301,True
42302,False
42303,True
42304,False
42305,True
42306,True
42307,False
42308,True
42309,True
42310,False
42311,True
42312,True
42313,False
42314,True
42315,True
42316,False
42317,True
42318,False
42319,True
42320,True
42321,False
42322,True
42323,True
42324,True
42325,True
42326,True
42327,True
42328,True
42329,True
42330,False
42331,True
42332,True
42333,False
42334,True
42335,False
42336,True
42337,False
42338,True
42339,True
42340,False
42341,True
42342,False
42343,False
42344,True
42345,True
42346,True
42347,False
42348,False
42349,False
42350,True
42351,False
42352,True
42353,True
42354,True
42355,True
42356,False
42357,True
42358,False
42359,True
42360,False
42361,False
42362,False
42363,True
42364,True
42365,True
42366,False
42367,False
42368,True
42369,False
42370,False
42371,False
42372,False
42373,True
42374,False
42375,True
42376,True
42377,False
42378,True
42379,False
42380,True
42381,False
42382,False
42383,True
42384,False
42385,True
42386,False
42387,False
42388,False
42389,True
42390,True
42391,True
42392,True
42393,False
42394,False
42395,False
42396,False
42397,False
42398,True
42399,True
42400,False
42401,False
42402,True
42403,False
42404,True
42405,True
42406,True
42407,False
42408,False
42409,True
42410,False
42411,True
42412,True
42413,True
42414,True
42415,False
42416,True
42417,False
42418,False
42419,False
42420,True
42421,True
42422,False
42423,False
42424,True
42425,True
42426,True
42427,True
42428,True
42429,True
42430,True
42431,False
42432,True
42433,True
42434,False
42435,False
42436,True
42437,False
42438,False
42439,False
42440,False
42441,True
42442,False
42443,False
42444,True
42445,True
42446,False
42447,True
42448,True
42449,True
42450,True
42451,False
42452,False
42453,True
42454,True
42455,False
42456,True
42457,False
42458,True
42459,True
42460,False
42461,False
42462,True
42463,True
42464,False
42465,True
42466,True
42467,False
42468,True
42469,False
42470,False
42471,False
42472,True
42473,False
42474,False
42475,False
42476,True
42477,False
42478,False
42479,False
42480,True
42481,True
42482,True
42483,True
42484,False
42485,True
42486,False
42487,False
42488,True
42489,True
42490,False
42491,True
42492,True
42493,False
42494,False
42495,False
42496,True
42497,True
42498,True
42499,True
42500,True
42501,True
42502,True
42503,True
42504,True
42505,True
42506,True
42507,False
42508,True
42509,False
42510,True
42511,True
42512,False
42513,False
42514,False
42515,True
42516,False
42517,False
42518,True
42519,False
42520,False
42521,True
42522,False
42523,False
42524,False
42525,True
42526,False
42527,True
42528,True
42529,False
42530,True
42531,True
42532,True
42533,True
42534,False
42535,True
42536,True
42537,False
42538,True
42539,False
42540,False
42541,True
42542,True
42543,True
42544,True
42545,False
42546,False
42547,True
42548,False
42549,False
42550,True
42551,True
42552,True
42553,False
42554,True
42555,False
42556,False
42557,True
42558,False
42559,False
42560,True
42561,True
42562,True
42563,False
42564,False
42565,False
42566,True
42567,True
42568,False
42569,False
42570,False
42571,False
42572,True
42573,True
42574,True
42575,True
42576,False
42577,False
42578,False
42579,True
42580,False
42581,True
42582,True
42583,False
42584,True
42585,False
42586,False
42587,True
42588,True
42589,True
42590,True
42591,True
42592,True
42593,True
42594,True
42595,False
42596,True
42597,True
42598,True
42599,False
42600,True
42601,False
42602,True
42603,True
42604,False
42605,False
42606,True
42607,False
42608,True
42609,False
42610,True
42611,True
42612,False
42613,False
42614,True
42615,True
42616,False
42617,True
42618,True
42619,False
42620,True
42621,False
42622,True
42623,True
42624,False
42625,False
42626,False
42627,True
42628,True
42629,True
42630,False
42631,False
42632,False
42633,False
42634,False
42635,False
42636,False
42637,False
42638,False
42639,True
42640,True
42641,False
42642,False
42643,True
42644,False
42645,True
42646,False
42647,True
42648,True
